rank,indicators,n_indicators,n_trades,win_rate_pct,avg_return_pct,median_return_pct,std_return_pct
783,RSI_50_70 & BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,7,225,42.22222222222222,-0.1631527846456175,-0.27120850420084325,2.1175063434469354
784,RSI_50_70 & MACD_bull & Stoch_bull & VolRatio_gt1.2 & WilliamsR_gt-50,5,219,42.922374429223744,-0.16319777102580602,-0.23154494731367584,2.6204761299705757
785,BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull,3,151,45.6953642384106,-0.16581379491714954,-0.18181738915381493,2.1834724019793215
786,RSI_50_70 & BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21,6,237,42.616033755274266,-0.1659585658656176,-0.27120850420084325,2.074298641647141
787,MACD_bull & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & ROC10_pos,5,104,42.30769230769231,-0.16818936713211136,-0.29266196531730126,2.3980002579087665
788,RSI_50_70 & Stoch_bull & CCI_gt100 & WilliamsR_gt-50,4,372,45.69892473118279,-0.1694095663964638,-0.1500626480798674,2.088475184135579
789,RSI_50_70 & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & WilliamsR_gt-50 & ROC10_pos,6,130,46.15384615384615,-0.1694448867589048,-0.12349439896166808,2.252040162121288
790,MACD_bull & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull,4,105,41.904761904761905,-0.1697191050975343,-0.3288118535015135,2.386604877851909
791,MACD_bull & Stoch_bull & VolRatio_gt1.2 & ROC10_pos,4,266,43.233082706766915,-0.17108818154001226,-0.23919690605072136,2.6429028993593353
792,RSI_50_70 & Stoch_bull & CCI_gt100,3,382,45.287958115183244,-0.17187348311516973,-0.17093541166418783,2.085004489107612
793,RSI_50_70 & MACD_bull & Stoch_bull & VolRatio_gt1.2,4,230,42.608695652173914,-0.17442967252703642,-0.25137672575725956,2.5858552527085
794,RSI_50_70 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21,7,36,33.33333333333333,-0.17495483027700312,-1.0161440676654248,2.890202419929938
795,RSI_50_70 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,8,36,33.33333333333333,-0.17495483027700312,-1.0161440676654248,2.890202419929938
796,MACD_bull & Stoch_bull & VolRatio_gt1.2 & WilliamsR_gt-50 & ROC10_pos,5,246,43.49593495934959,-0.17763594208532085,-0.23919690605072136,2.600420051342253
797,MACD_bull & Stoch_bull & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21,5,250,42.0,-0.1776962761224823,-0.29104624782985816,2.055344576534634
798,RSI_50_70 & BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100 & EMA9_gt_EMA21 & ROC10_pos,6,227,41.85022026431718,-0.17860204980351002,-0.31317870609824083,2.115530367115824
799,MACD_bull & Stoch_bull & CCI_gt100 & EMA9_gt_EMA21,4,254,41.732283464566926,-0.18036966246421457,-0.312031348778557,2.0704183862750445
800,RSI_50_70 & MACD_bull & Stoch_bull & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21,6,244,41.80327868852459,-0.18037090595979327,-0.29104624782985816,2.0496218078452886
801,BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & ROC10_pos,4,148,45.27027027027027,-0.18037884114004105,-0.1873371738454635,2.1993260168058053
802,RSI_50_70 & BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100 & EMA9_gt_EMA21,5,239,42.25941422594142,-0.18060865636102177,-0.31317870609824083,2.0727315002661637
803,RSI_50_70 & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & CCI_gt100 & ROC10_pos,6,92,44.565217391304344,-0.18096144894718286,-0.1873371738454635,2.1325339287170824
804,BB_pctB_0.8-1.0 & Stoch_bull & WilliamsR_gt-50 & EMA9_gt_EMA21,4,375,44.0,-0.1823339278269685,-0.18181738915381493,2.0070024737259766
805,RSI_50_70 & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & CCI_gt100,5,93,44.086021505376344,-0.18255123824346597,-0.19285695853711207,2.121092518113815
806,RSI_50_70 & MACD_bull & Stoch_bull & CCI_gt100 & EMA9_gt_EMA21,5,248,41.53225806451613,-0.1830658318124173,-0.312031348778557,2.0651899590306093
807,MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,7,182,40.10989010989011,-0.1832591071456754,-0.34388566063812964,2.177821388046937
808,MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21,6,192,40.625,-0.19039592786052706,-0.3319107511925761,2.131897453129094
809,RSI_50_70 & MACD_bull & ADX_gt25 & Stoch_bull & CCI_gt100 & ROC10_pos,6,73,41.0958904109589,-0.19367658698421183,-0.22558716589741648,2.241075154184882
810,BB_pctB_0.8-1.0 & Stoch_bull & EMA9_gt_EMA21,3,380,43.42105263157895,-0.19625003839671648,-0.2115800598452714,1.999045820282451
811,RSI_50_70 & BB_pctB_0.8-1.0 & Stoch_bull & WilliamsR_gt-50 & EMA9_gt_EMA21,5,365,43.56164383561644,-0.19953648507706712,-0.19285695853711207,2.0090246900938267
812,RSI_50_70 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & EMA9_gt_EMA21,6,38,31.57894736842105,-0.20056726968267377,-0.9442496244263274,2.8156346294336587
813,RSI_50_70 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & EMA9_gt_EMA21 & ROC10_pos,7,38,31.57894736842105,-0.20056726968267377,-0.9442496244263274,2.8156346294336587
814,RSI_50_70 & MACD_bull & ADX_gt25 & Stoch_bull & CCI_gt100,5,75,40.0,-0.20152950985230159,-0.2503142817509638,2.2116542962912957
815,MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100 & EMA9_gt_EMA21 & ROC10_pos,6,184,39.67391304347826,-0.20210025141655308,-0.37066445784809593,2.174614520333279
816,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,8,178,39.325842696629216,-0.20528671282139835,-0.37066445784809593,2.1706118829322567
817,MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100 & EMA9_gt_EMA21,5,194,40.20618556701031,-0.2081923036564641,-0.34388566063812964,2.1292144966158633
818,ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21,6,39,33.33333333333333,-0.2097547968083268,-1.0148763177058686,2.823580402202341
819,ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,7,39,33.33333333333333,-0.2097547968083268,-1.0148763177058686,2.823580402202341
820,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21,7,188,39.8936170212766,-0.2114036996325382,-0.34388566063812964,2.1238673482102817
821,BB_pctB_0.8-1.0 & Stoch_bull & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,5,352,43.18181818181818,-0.21198530594794338,-0.2338136066467379,2.0436404494161584
822,MACD_bull & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & EMA9_gt_EMA21,6,26,30.76923076923077,-0.21314654073040937,-0.9927741126288621,2.878683005535199
823,MACD_bull & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21,7,26,30.76923076923077,-0.21314654073040937,-0.9927741126288621,2.878683005535199
824,MACD_bull & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & EMA9_gt_EMA21 & ROC10_pos,7,26,30.76923076923077,-0.21314654073040937,-0.9927741126288621,2.878683005535199
825,MACD_bull & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,8,26,30.76923076923077,-0.21314654073040937,-0.9927741126288621,2.878683005535199
826,RSI_50_70 & BB_pctB_0.8-1.0 & Stoch_bull & EMA9_gt_EMA21,4,370,42.972972972972975,-0.21359623975342856,-0.2338136066467379,2.0007118058373883
827,BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100 & WilliamsR_gt-50 & ROC10_pos,5,264,43.18181818181818,-0.21398448056807798,-0.23795072382419014,2.173991594064793
828,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & ROC10_pos,6,96,40.625,-0.21399966692909764,-0.36178844609360505,2.4275395757866
829,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull,5,97,40.20618556701031,-0.21518329771850395,-0.33500964888363877,2.4150219131488044
830,RSI_50_70 & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull,4,140,44.285714285714285,-0.22152546924685532,-0.19935207334257143,2.203276671005194
831,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100 & EMA9_gt_EMA21 & ROC10_pos,7,180,38.88888888888889,-0.22430179801300967,-0.39453513114699684,2.167208947529897
832,BB_pctB_0.8-1.0 & Stoch_bull & EMA9_gt_EMA21 & ROC10_pos,4,357,42.57703081232493,-0.22638268725298366,-0.2599320238803163,2.0345987790028843
833,BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100 & ROC10_pos,4,266,42.857142857142854,-0.2267864346996444,-0.25281557905076446,2.1716347991661493
834,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100 & EMA9_gt_EMA21,6,190,39.473684210526315,-0.2293536015318422,-0.37066445784809593,2.1210237012106368
835,BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100 & WilliamsR_gt-50,4,279,43.36917562724014,-0.22946159903120422,-0.2503142817509638,2.142265671027406
836,BB_pctB_0.8-1.0 & Stoch_bull & WilliamsR_gt-50,3,432,44.21296296296296,-0.23090292740880874,-0.17982014339906432,2.0488408191936767
837,RSI_50_70 & BB_pctB_0.8-1.0 & Stoch_bull & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,6,342,42.69005847953216,-0.231211759683311,-0.25281557905076446,2.046534833688321
838,ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & EMA9_gt_EMA21,5,41,31.70731707317073,-0.23179559593888385,-0.9681364076327433,2.755968931073911
839,ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & EMA9_gt_EMA21 & ROC10_pos,6,41,31.70731707317073,-0.23179559593888385,-0.9681364076327433,2.755968931073911
840,RSI_50_70 & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & ROC10_pos,5,137,43.79562043795621,-0.2384799354072719,-0.20584718814803082,2.220250705341372
841,BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100,3,281,43.06049822064057,-0.24147001740156165,-0.25531687635056516,2.140144699103039
842,RSI_50_70 & BB_pctB_0.8-1.0 & Stoch_bull & EMA9_gt_EMA21 & ROC10_pos,5,347,42.07492795389049,-0.24574701287415404,-0.27120850420084325,2.0370653469572426
843,RSI_50_70 & BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100 & WilliamsR_gt-50 & ROC10_pos,6,256,42.1875,-0.25048155318101106,-0.2632626902757042,2.1754878468814782
844,RSI_50_70 & BB_pctB_0.8-1.0 & Stoch_bull & WilliamsR_gt-50,4,421,43.705463182897866,-0.25113004109899173,-0.19285695853711207,2.05179221790298
845,MACD_bull & Stoch_bull & CCI_gt100 & WilliamsR_gt-50 & ROC10_pos,5,293,43.003412969283275,-0.2525760373305844,-0.2503142817509638,2.1562325865208654
846,MACD_bull & Stoch_bull & CCI_gt100 & ROC10_pos,4,298,42.95302013422819,-0.2527165180367956,-0.25281557905076446,2.163599990245299
847,RSI_50_70 & MACD_bull & Stoch_bull & VolRatio_gt1.2 & WilliamsR_gt-50 & ROC10_pos,6,197,42.63959390862944,-0.25718707769400545,-0.27120850420084325,2.5627768314021155
848,MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & WilliamsR_gt-50 & EMA9_gt_EMA21,5,285,40.70175438596491,-0.2592987970065816,-0.3249387529612516,2.0873730502775234
849,BB_pctB_0.8-1.0 & Stoch_bull & WilliamsR_gt-50 & ROC10_pos,4,403,43.17617866004963,-0.2605368751695886,-0.22558716589741648,2.07816070300824
850,RSI_50_70 & BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100 & ROC10_pos,5,258,41.86046511627907,-0.2633975440870995,-0.28189714524514786,2.172829176594238
851,RSI_50_70 & MACD_bull & Stoch_bull & CCI_gt100 & ROC10_pos,5,288,42.36111111111111,-0.26350896112401595,-0.2632626902757042,2.151761464674655
852,RSI_50_70 & MACD_bull & Stoch_bull & CCI_gt100 & WilliamsR_gt-50 & ROC10_pos,6,283,42.40282685512368,-0.26355419564174104,-0.25531687635056516,2.1438809089923065
853,RSI_50_70 & BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100 & WilliamsR_gt-50,5,271,42.435424354243544,-0.26439542757960227,-0.27120850420084325,2.1425151428849225
854,BB_pctB_0.8-1.0 & Stoch_bull,2,441,43.31065759637188,-0.2670252670315551,-0.22558716589741648,2.0569836555531182
855,BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & WilliamsR_gt-50,5,37,37.83783783783784,-0.27057981270846254,-1.1615299118440476,2.875805682120183
856,BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & WilliamsR_gt-50 & ROC10_pos,6,37,37.83783783783784,-0.27057981270846254,-1.1615299118440476,2.875805682120183
857,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & WilliamsR_gt-50 & EMA9_gt_EMA21,6,278,40.28776978417266,-0.2713393613175384,-0.32687530323138253,2.0879247685538367
858,MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & EMA9_gt_EMA21,4,288,40.27777777777778,-0.27238700193420934,-0.3319107511925761,2.0820042970025576
859,MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,6,269,40.520446096654275,-0.27565712439883683,-0.33500964888363877,2.1285437002952436
860,RSI_50_70 & BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100,4,273,42.124542124542124,-0.27649981550990865,-0.2925857862894525,2.1401311958605227
861,MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100 & WilliamsR_gt-50 & ROC10_pos,6,214,40.654205607476634,-0.27685500011931746,-0.3087419362912096,2.2340005903241886
862,MACD_bull & Stoch_bull & CCI_gt100 & WilliamsR_gt-50,4,310,42.90322580645161,-0.2800304884307273,-0.2632626902757042,2.1256635654367577
863,MACD_bull & Stoch_bull & CCI_gt100,3,316,42.721518987341774,-0.2808914727411487,-0.28189714524514786,2.1299441703679074
864,RSI_50_70 & BB_pctB_0.8-1.0 & Stoch_bull & WilliamsR_gt-50 & ROC10_pos,5,392,42.60204081632653,-0.28309194733524073,-0.25281557905076446,2.0817694103282984
865,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & EMA9_gt_EMA21,5,281,39.8576512455516,-0.2846250599873744,-0.33500964888363877,2.0823402330381318
866,RSI_50_70 & BB_pctB_0.8-1.0 & Stoch_bull,3,430,42.7906976744186,-0.28775308237903713,-0.25281557905076446,2.059707054784924
867,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,7,262,40.0763358778626,-0.28887004489575197,-0.34388566063812964,2.130101895295047
868,MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & EMA9_gt_EMA21 & ROC10_pos,5,272,40.07352941176471,-0.289334801005381,-0.37066445784809593,2.122410577849213
869,RSI_50_70 & MACD_bull & Stoch_bull & CCI_gt100 & WilliamsR_gt-50,5,300,42.333333333333336,-0.2913016994742565,-0.28189714524514786,2.1126692885145344
870,RSI_50_70 & MACD_bull & Stoch_bull & VolRatio_gt1.2 & ROC10_pos,5,203,41.87192118226601,-0.29155850124063293,-0.29570046686833384,2.53798416404432
871,RSI_50_70 & MACD_bull & Stoch_bull & CCI_gt100,4,306,42.15686274509804,-0.29196981638874003,-0.29783519972185,2.1173677200564986
872,MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100 & ROC10_pos,5,216,40.27777777777778,-0.2920382351188276,-0.3167533734386225,2.230184387513346
873,MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100 & WilliamsR_gt-50,5,227,40.969162995594715,-0.296717666824177,-0.31317870609824083,2.1999066212141662
874,BB_pctB_0.8-1.0 & Stoch_bull & ROC10_pos,3,412,42.23300970873786,-0.29855446313993844,-0.280529576913601,2.0855632124565586
875,RSI_50_70 & MACD_bull & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & WilliamsR_gt-50,7,26,30.76923076923077,-0.3016573987749878,-1.1923981583954089,2.943706158576919
876,RSI_50_70 & MACD_bull & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & ROC10_pos,7,26,30.76923076923077,-0.3016573987749878,-1.1923981583954089,2.943706158576919
877,RSI_50_70 & MACD_bull & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & WilliamsR_gt-50 & ROC10_pos,8,26,30.76923076923077,-0.3016573987749878,-1.1923981583954089,2.943706158576919
878,ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & WilliamsR_gt-50,5,42,33.33333333333333,-0.30191666774311093,-1.0161440676654248,2.801726512973347
879,ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & WilliamsR_gt-50 & ROC10_pos,6,42,33.33333333333333,-0.30191666774311093,-1.0161440676654248,2.801726512973347
880,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & EMA9_gt_EMA21 & ROC10_pos,6,265,39.62264150943396,-0.30275943838816427,-0.3885672433035714,2.123706369671534
881,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100 & WilliamsR_gt-50 & ROC10_pos,7,209,39.71291866028708,-0.3060044782358076,-0.3203280407790041,2.2300483700877076
882,BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & EMA9_gt_EMA21,6,29,34.48275862068966,-0.30732767721413007,-1.290196194236291,2.9031774864666238
883,BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21,7,29,34.48275862068966,-0.30732767721413007,-1.290196194236291,2.9031774864666238
884,BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & EMA9_gt_EMA21 & ROC10_pos,7,29,34.48275862068966,-0.30732767721413007,-1.290196194236291,2.9031774864666238
885,BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,8,29,34.48275862068966,-0.30732767721413007,-1.290196194236291,2.9031774864666238
886,MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & WilliamsR_gt-50,4,341,41.348973607038126,-0.30953155856609516,-0.3043051664841784,2.1262685340944665
887,MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100,4,229,40.61135371179039,-0.3108654983808778,-0.3203280407790041,2.196427120703591
888,RSI_50_70 & MACD_bull & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100,6,27,29.629629629629626,-0.3144667742119748,-1.017411817624981,2.8894170812780304
889,ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & ROC10_pos,5,44,31.818181818181817,-0.3182655091631852,-0.9915063626693059,2.7387085831885027
890,BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2,4,38,36.84210526315789,-0.31988907512646253,-1.2258630530401693,2.853520959931028
891,BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & ROC10_pos,5,38,36.84210526315789,-0.31988907512646253,-1.2258630530401693,2.853520959931028
892,RSI_50_70 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & WilliamsR_gt-50,6,38,31.57894736842105,-0.321081619927846,-1.153804005930636,2.887367032578332
893,RSI_50_70 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & WilliamsR_gt-50 & ROC10_pos,7,38,31.57894736842105,-0.321081619927846,-1.153804005930636,2.887367032578332
894,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100 & ROC10_pos,6,211,39.33649289099526,-0.3212712071631119,-0.33500964888363877,2.2259712169849775
895,RSI_50_70 & BB_pctB_0.8-1.0 & Stoch_bull & ROC10_pos,4,401,41.64588528678304,-0.3216461882187651,-0.2925857862894525,2.088861507541701
896,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100 & WilliamsR_gt-50,6,222,40.090090090090094,-0.32460755087764886,-0.3245699471402588,2.195107674485976
897,ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100,4,45,31.11111111111111,-0.32558206530563966,-0.9681364076327433,2.7085423726812183
898,RSI_50_70 & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & WilliamsR_gt-50,6,36,36.11111111111111,-0.32585653452187446,-1.2258630530401693,2.896020308643372
899,RSI_50_70 & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & WilliamsR_gt-50 & ROC10_pos,7,36,36.11111111111111,-0.32585653452187446,-1.2258630530401693,2.896020308643372
900,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & WilliamsR_gt-50,5,333,40.84084084084084,-0.32613373968315984,-0.31317870609824083,2.1280725316289066
901,MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & WilliamsR_gt-50 & ROC10_pos,5,320,40.9375,-0.3266540608217352,-0.3167533734386225,2.155611568943497
902,RSI_50_70 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & ROC10_pos,6,40,30.0,-0.33810709788069104,-1.0161440676654248,2.8156347962877515
903,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & CCI_gt100,5,224,39.732142857142854,-0.33882216542397714,-0.3319107511925761,2.191403719628849
904,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & WilliamsR_gt-50 & ROC10_pos,6,312,40.38461538461539,-0.3448127349564392,-0.3226333968701278,2.158106664807648
905,RSI_50_70 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100,5,41,29.268292682926827,-0.34565352319027515,-1.0148763177058686,2.7814953332299424
906,MACD_bull & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & WilliamsR_gt-50,6,29,31.03448275862069,-0.3462714837474674,-1.017411817624981,2.8407644648898773
907,MACD_bull & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & ROC10_pos,6,29,31.03448275862069,-0.3462714837474674,-1.017411817624981,2.8407644648898773
908,MACD_bull & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & WilliamsR_gt-50 & ROC10_pos,7,29,31.03448275862069,-0.3462714837474674,-1.017411817624981,2.8407644648898773
909,MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull,3,348,40.51724137931034,-0.35030415903990314,-0.32687530323138253,2.1383230423316344
910,MACD_bull & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100,5,30,30.0,-0.3563127854750064,-0.9927741126288621,2.79354052377137
911,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull,4,340,40.0,-0.36752388585100026,-0.3319107511925761,2.1400374297251803
912,MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & ROC10_pos,4,327,40.0611620795107,-0.3696785484336487,-0.35276167239262046,2.1672837812425247
913,RSI_50_70 & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2,5,37,35.13513513513514,-0.375004514253512,-1.290196194236291,2.871797104089396
914,RSI_50_70 & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & ROC10_pos,6,37,35.13513513513514,-0.375004514253512,-1.290196194236291,2.871797104089396
915,RSI_50_70 & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & EMA9_gt_EMA21,7,28,32.142857142857146,-0.37971017184943345,-1.328790346701064,2.9287399465702326
916,RSI_50_70 & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21,8,28,32.142857142857146,-0.37971017184943345,-1.328790346701064,2.9287399465702326
917,RSI_50_70 & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & EMA9_gt_EMA21 & ROC10_pos,8,28,32.142857142857146,-0.37971017184943345,-1.328790346701064,2.9287399465702326
918,RSI_50_70 & BB_pctB_0.8-1.0 & ADX_gt25 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,9,28,32.142857142857146,-0.37971017184943345,-1.328790346701064,2.9287399465702326
919,RSI_50_70 & MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & ROC10_pos,5,319,39.49843260188088,-0.38851774038011566,-0.3885672433035714,2.169632287190333
920,RSI_50_70 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21,6,93,33.33333333333333,-0.4000668746509971,-0.7889576328592449,2.564595461755202
921,RSI_50_70 & Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,7,90,33.33333333333333,-0.40145632479567817,-0.8089651458911435,2.592242118520109
922,Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21,5,96,33.33333333333333,-0.40716960966765997,-0.8089651458911435,2.5443406018035493
923,Stoch_bull & VolRatio_gt1.2 & CCI_gt100 & WilliamsR_gt-50 & EMA9_gt_EMA21 & ROC10_pos,6,93,33.33333333333333,-0.4087433593243405,-0.8289726589230421,2.5706574994732048
924,MACD_bull & BB_pctB_0.8-1.0 & Stoch_bull & VolRatio_gt1.2 & EMA9_gt_EMA21 & ROC10_pos,6,61,32.78688524590164,-0.409778827554586,-0.8289726589230421,2.637136394780786
